OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE01-0060-A,Murderkill River,Estuary,Delaware Estuary Small Systems,02040207,,,,,39.0480000,-75.3940000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,001,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE01-0062-A,St. Jones River,Estuary,Delaware Estuary Small Systems,02040207,,,,,39.0700000,-75.4150000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,001,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE01-0064-A,Leipsic River,Estuary,Delaware Estuary Small Systems,02040207,,,,,39.2440000,-75.5660000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,001,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE01-0066-A,Duck Creek,Estuary,Delaware Estuary Small Systems,02040207,,,,,39.3450000,-75.4990000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,001,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE01-0068-A,Appoquinimink River,Estuary,Delaware Estuary Small Systems,02040205,,,,,39.4610000,-75.6380000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,003,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE01-0070-A,C&D Canal,Estuary,Delaware Estuary Small Systems,02040205,,,,,39.5440000,-75.6730000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,003,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE01-0072-A,Christina River,Estuary,Delaware Estuary Small Systems,02040205,,,,,39.7200000,-75.5190000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,003,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE01-0074-A,Christina River,Estuary,Delaware Estuary Small Systems,02040205,,,,,39.7360000,-75.5570000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,003,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE01-0075-A,Rehoboth Bay,Estuary,Delaware Inland Bays-Augmented,02040303,,,,,38.6980000,-75.0960000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE01-0076-A,Rehoboth Bay,Estuary,Delaware Inland Bays-Augmented,02040303,,,,,38.6570000,-75.1810000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE01-0077-A,Little Assawoman Bay,Estuary,Delaware Inland Bays-Augmented,02040303,,,,,38.6360000,-75.1660000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE01-0078-A,Rehoboth Bay,Estuary,Delaware Inland Bays-Augmented,02040303,,,,,38.5050000,-75.0940000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0009-A,Pepper Creek,Estuary,Station area=0.8130 ;Strata=DE Inland Bays ;Stratum area=88.4,02040303,,,,,38.5641000,-75.2039000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0021-A,Nanticoke River,Estuary,Station area=0.1520 ;Strata=DE Inland Bays ;Stratum area=88.4,02080109,,,,,38.6148000,-75.6387000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0033-A,Rehoboth Bay,Estuary,Station area=5.5100 ;Strata=DE Inland Bays ;Stratum area=88.4,02040303,,,,,38.6847000,-75.1015000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0047-A,Delaware River,Estuary,Station area=12.5000 ;Strata=Delaware River ;Stratum area=974,02040204,,,,,39.7670000,-75.4740000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,003,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0049-A,Delaware River,Estuary,Station area=23.4000 ;Strata=Delaware River ;Stratum area=974,02040204,,,,,39.6530000,-75.5460000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,003,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0051-A,Delaware River,Estuary,Station area=28.4000 ;Strata=Delaware River ;Stratum area=974,02040204,,,,,39.5110000,-75.5530000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,003,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0055-A,Delaware Bay,Estuary,Station area=57.3000 ;Strata=Delaware River ;Stratum area=974,02040207,,,,,39.2040000,-75.3590000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,001,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0057-A,Delaware Bay,Estuary,Station area=.;Strata=NJ-DB Re-visit ;Stratum area=.,02040204,,,,,38.9170000,-75.1000000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0200-B,Assawoman & Isle Of Wight Bays,Estuary,Station area=1.2000 ;Strata=DE Inland Bays ;Stratum area=88.4,02040303,,,,,38.4538000,-75.0866000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0202-A,Little Assawoman Bay,Estuary,Station area=0.3690 ;Strata=DE Inland Bays ;Stratum area=88.4,02040303,,,,,38.4820000,-75.1158000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0204-C,Pepper Creek,Estuary,Station area=0.0350 ;Strata=DE Inland Bays ;Stratum area=88.4,02040303,,,,,38.5627000,-75.1918000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0205-A,Nanticoke River,Estuary,Station area=0.5910 ;Strata=DE Inland Bays ;Stratum area=88.4,02080109,,,,,38.5576000,-75.6945000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0207-A,Nanticoke River,Estuary,Station area=0.0680 ;Strata=DE Inland Bays ;Stratum area=88.4,02080109,,,,,38.5652000,-75.6319000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0209-A,Indian River Bay,Estuary,Station area=0.0160 ;Strata=DE Inland Bays ;Stratum area=88.4,02040303,,,,,38.5510000,-75.1012000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0211-A,Nanticoke River,Estuary,Station area=0.4000 ;Strata=DE Inland Bays ;Stratum area=88.4,02080109,,,,,38.5845000,-75.6689000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0213-A,Indian River Bay,Estuary,Station area=0.5560 ;Strata=DE Inland Bays ;Stratum area=88.4,02040303,,,,,38.5933000,-75.2832000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0215-A,Indian River Bay,Estuary,Station area=3.6900 ;Strata=DE Inland Bays ;Stratum area=88.4,02040303,,,,,38.5890000,-75.1973000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0217-A,Indian River Bay,Estuary,Station area=12.6000 ;Strata=DE Inland Bays ;Stratum area=88.4,02040303,,,,,38.5916000,-75.1071000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0219-A,Nanticoke River,Estuary,Station area=0.4710 ;Strata=DE Inland Bays ;Stratum area=88.4,02080109,,,,,38.6228000,-75.6245000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0222-A,Rehoboth Bay,Estuary,Station area=5.7200 ;Strata=DE Inland Bays ;Stratum area=88.4,02040303,,,,,38.6398000,-75.1286000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0226-A,Rehoboth Bay,Estuary,Station area=2.6000 ;Strata=DE Inland Bays ;Stratum area=88.4,02040303,,,,,38.6530000,-75.1509000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0228-A,Rehoboth Bay,Estuary,Station area=0.7180 ;Strata=DE Inland Bays ;Stratum area=88.4,02040303,,,,,38.6605000,-75.0731000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0231-A,Rehoboth Bay,Estuary,Station area=0.0130 ;Strata=DE Inland Bays ;Stratum area=88.4,02040303,,,,,38.7124000,-75.1811000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0233-A,Lewes - Rehoboth Canal,Estuary,Station area=0.2140 ;Strata=DE Inland Bays ;Stratum area=88.4,02040303,,,,,38.7588000,-75.1111000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0235-A,Lewes - Rehoboth Canal,Estuary,Station area=0.1830 ;Strata=DE Inland Bays ;Stratum area=88.4,02040207,,,,,38.7798000,-75.1495000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0237-A,Delaware Bay,Estuary,Station area=4.6200 ;Strata=DE Estuary West Side ;Stratum area=475,02040207,,,,,39.2252000,-75.4009000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,001,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0239-A,Delaware Bay,Estuary,Station area=88.6000 ;Strata=DE Estuary West Side ;Stratum area=475,02040207,,,,,39.1001000,-75.3138000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,001,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0241-A,Delaware Bay,Estuary,Station area=105.0000 ;Strata=DE Estuary West Side ;Stratum area=475,02040207,,,,,39.0160000,-75.3112000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,001,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0243-A,Delaware Bay,Estuary,Station area=102.0000 ;Strata=DE Estuary West Side ;Stratum area=475,02040204,,,,,38.9112000,-75.2135000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0245-A,Delaware Bay,Estuary,Station area=7.0200 ;Strata=DE Estuary West Side ;Stratum area=475,02040204,,,,,38.8010000,-75.1328000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0246-A,Broadkill River,Estuary,Station area=0.8820 ;Strata=DE Estuary Small Systems ;Stratum area=67.7,02040207,,,,,38.8039000,-75.1895000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0251-A,Duck Creek,Estuary,Station area=1.3300 ;Strata=DE Estuary Small Systems ;Stratum area=67.7,02040207,,,,,39.2646000,-75.4447000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,001,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0252-B,Smyrna River,Estuary,Station area=1.0800 ;Strata=DE Estuary Small Systems ;Stratum area=67.7,02040207,,,,,39.3535000,-75.5429000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,001,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0255-A,Alloway Creek,Estuary,Station area=3.9500 ;Strata=DE Estuary Small Systems ;Stratum area=67.7,02040206,,,,,39.4997000,-75.5281000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,003,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0256-A,C&D Canal,Estuary,Station area=1.4200 ;Strata=DE Estuary Small Systems ;Stratum area=67.7,02040205,,,,,39.5420000,-75.7271000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,003,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-DE02-0259-A,Christina River,Estuary,Station area=0.0040 ;Strata=DE Estuary Small Systems ;Stratum area=67.7,02040205,,,,,39.7362000,-75.5335000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,003,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-MD00-0050,Assawoman Bay,Estuary,Station area= 3.64 ;Strata=  MD00-03 ;GIS region= Atlantic Ocean ;GIS Class= < 100 SQ.Kilometers,02040303,,,,,38.4539000,-75.1380000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-MD00-0051,Assawoman Bay,Estuary,Station area= 3.64 ;Strata=  MD00-03 ;GIS region= Atlantic Ocean ;GIS Class= < 100 SQ.Kilometers,02040303,,,,,38.4581000,-75.0903000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-MD00-0052,Little Assawoman Bay,Estuary,Station area= 3.64 ;Strata=  MD00-03 ;GIS region= Atlantic Ocean ;GIS Class= < 100 SQ.Kilometers,02040303,,,,,38.4528000,-75.0639000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-MD01-0050,Assawoman Bay,Estuary,Station area= 3.64 ;Strata=  MD00-03 ;GIS region= Atlantic Ocean ;GIS Class= < 100 SQ.Kilometers,02040303,,,,,38.4539000,-75.1380000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-MD01-0051,Assawoman Bay,Estuary,Station area= 3.64 ;Strata=  MD00-03 ;GIS region= Atlantic Ocean ;GIS Class= < 100 SQ.Kilometers,02040303,,,,,38.4581000,-75.0903000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS,Environmental Monitoring and Assessment Program,EMAP_CS-MD01-0052,Little Assawoman Bay,Estuary,Station area= 3.64 ;Strata=  MD00-03 ;GIS region= Atlantic Ocean ;GIS Class= < 100 SQ.Kilometers,02040303,,,,,38.4528000,-75.0639000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DB05-0013-A,Delaware Bay,Estuary,,02040204,,,,,38.9700000000,-75.2020000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DB05-0019-A,Delaware River,Estuary,,02040204,,,,,39.6530000000,-75.5460000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DB05-0024-A,Delaware Bay,Estuary,,02040204,,,,,39.0680000000,-75.2210000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DB06-0034-A,Delaware River,Estuary,,02040204,,,,,39.5740000000,-75.5450000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DB06-0041-A,Delaware Bay,Estuary,,02040204,,,,,39.0330000000,-75.2550000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DB06-0042-A,Delaware River,Estuary,,02040204,,,,,39.6530000000,-75.5460000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DB06-0046-A,Delaware Bay,Estuary,,02040204,,,,,38.8140000000,-75.0970000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0004-A,Little Assawoman Bay,Estuary,,02040303,,,,,38.4854000000,-75.0690000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0018-A,Indian River Bay,Estuary,,02040303,,,,,38.5859000000,-75.1492000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0034-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6871000000,-75.0810000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0046-A,Delaware River,Estuary,,02040202,,,,,39.7980000000,-75.4260000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0048-A,Delaware River,Estuary,,02040204,,,,,39.7180000000,-75.5060000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0050-A,Delaware River,Estuary,,02040204,,,,,39.5890000000,-75.5630000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0052-A,Delaware River,Estuary,,02040204,,,,,39.4530000000,-75.5600000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0054-A,Leipsic River,Estuary,,02040204,,,,,39.3000000000,-75.3820000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0056-A,Delaware Bay,Estuary,,02040204,,,,,39.1670000000,-75.2830000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0201-A,Little Assawoman Bay,Estuary,,02040303,,,,,38.4780000000,-75.0588000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0205-A,Nanticoke River,Estuary,,02080109,,,,,38.5576000000,-75.6945000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0207-A,Nanticoke River,Estuary,,02080109,,,,,38.5652000000,-75.6319000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0208-A,Pepper Creek,Estuary,,02040303,,,,,38.5715000000,-75.1795000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0210-B,Indian River Bay,Estuary,,02040303,,,,,38.5553000000,-75.0948000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0212-A,Nanticoke River,Estuary,,02080109,,,,,38.6050000000,-75.6530000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0214-A,Indian River Bay,Estuary,,02040303,,,,,38.5879000000,-75.2614000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0218-C,Indian River Bay,Estuary,,02040303,,,,,38.5860000000,-75.0646000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0219-A,Nanticoke River,Estuary,,02080109,,,,,38.6228000000,-75.6245000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0221-A,Indian River Bay,Estuary,,02040303,,,,,38.6148000000,-75.1616000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0223-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6228000000,-75.0890000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0225-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6633000000,-75.1752000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0227-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6727000000,-75.1106000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0229-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6982000000,-75.1573000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0232-A,Lewes - Rehoboth Canal,Estuary,,02040303,,,,,38.7146000000,-75.0929000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0234-A,Lewes - Rehoboth Canal,Estuary,,02040303,,,,,38.7504000000,-75.1004000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0236-A,Delaware Bay,Estuary,,02040207,,,,,39.2442000000,-75.4025000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
